merchant_id,customer_id,amount,currency,payment_method,failure_type,retry_count,customer_total_transactions,customer_successful_transactions,customer_failed_transactions,customer_success_rate,customer_total_spend,days_since_last_success,checkout_duration_seconds,hour_of_day,day_of_week,merchant_category,customer_segment,recovered_within_window
merch_6,cust_695,6890.06,INR,netbanking,INSUFFICIENT_FUNDS,0,21,14,7,0.6885,58362.12,3.7,101.9,16,4,education,new,1
merch_4,cust_863,1851.5,INR,upi,CARD_EXPIRED,0,17,16,1,0.9149,57411.31,14.5,63.9,6,3,education,at_risk,0
merch_11,cust_403,197.89,INR,card,CARD_EXPIRED,3,35,21,14,0.606,100242.43,13.8,53.7,16,3,education,regular,0
merch_17,cust_318,292.73,INR,upi,CARD_EXPIRED,0,17,11,6,0.6382,7196.46,11.8,45.0,13,1,ecommerce,at_risk,0
merch_6,cust_867,12511.5,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,17,16,1,0.9443,25856.3,2.0,67.2,19,3,education,new,1
merch_5,cust_349,3455.41,INR,emi,RISK_REJECTED,0,25,13,12,0.5225,33103.71,0.9,74.2,21,3,saas,vip,0
merch_20,cust_443,2413.08,INR,upi,INSUFFICIENT_FUNDS,1,13,10,3,0.7596,40088.6,3.4,36.9,13,6,utility,regular,0
merch_2,cust_833,7182.18,INR,card,CARD_EXPIRED,0,24,20,4,0.8268,42340.61,13.0,64.7,4,5,education,regular,1
merch_6,cust_580,4466.65,INR,upi,INVALID_ACCOUNT,0,15,11,4,0.7135,25448.75,11.1,69.0,15,1,saas,regular,0
merch_11,cust_540,750.53,INR,card,INSUFFICIENT_FUNDS,2,21,16,5,0.7631,57522.15,18.0,34.7,18,1,ecommerce,new,1
merch_16,cust_786,75.62,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,3,12,3,9,0.2429,5855.23,7.1,17.9,15,5,ecommerce,new,1
merch_16,cust_282,14136.27,INR,upi,INSUFFICIENT_FUNDS,0,14,7,7,0.5023,33730.07,21.2,57.4,8,5,utility,new,0
merch_1,cust_360,3522.48,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,47,30,17,0.6436,61469.37,11.3,37.4,23,4,utility,regular,1
merch_9,cust_915,2319.11,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,2,46,36,10,0.7914,108296.72,1.1,41.7,14,5,saas,vip,1
merch_6,cust_823,10179.66,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,28,26,2,0.9141,16693.35,1.5,41.8,23,6,utility,regular,1
merch_16,cust_631,1662.72,INR,upi,INSUFFICIENT_FUNDS,1,25,21,4,0.8305,43599.38,4.4,40.3,23,2,utility,new,1
merch_3,cust_892,4537.43,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,28,18,10,0.6481,13382.2,6.7,14.7,18,1,ecommerce,vip,1
merch_20,cust_953,3931.53,INR,upi,CARD_EXPIRED,1,31,13,18,0.4318,57516.44,47.3,24.6,4,2,saas,regular,0
merch_4,cust_646,4005.59,INR,upi,TRANSIENT_NETWORK_TIMEOUT,3,36,35,1,0.975,147001.62,33.4,35.3,23,5,utility,regular,1
merch_19,cust_641,4006.8,INR,card,INSUFFICIENT_FUNDS,0,16,11,5,0.6743,18383.78,11.9,45.7,16,3,saas,vip,0
merch_3,cust_8,86.69,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,40,31,9,0.7709,154407.74,3.1,69.6,8,6,education,regular,1
merch_19,cust_993,6136.46,INR,card,CARD_EXPIRED,3,29,23,6,0.8017,63057.68,55.6,43.6,5,6,ecommerce,vip,0
merch_20,cust_563,9021.73,INR,upi,AUTHENTICATION_FAILED,0,11,9,2,0.8235,12350.39,10.8,32.8,21,1,ecommerce,at_risk,1
merch_7,cust_491,2138.29,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,26,20,6,0.7879,35659.84,12.5,34.4,1,6,ecommerce,regular,1
merch_20,cust_341,2927.28,INR,upi,AUTHENTICATION_FAILED,0,27,25,2,0.9315,47603.15,9.6,63.9,21,0,gaming,new,1
merch_9,cust_472,1424.18,INR,card,TRANSIENT_NETWORK_TIMEOUT,1,30,14,16,0.4743,16730.56,10.4,25.6,7,6,saas,vip,1
merch_1,cust_793,5431.08,INR,upi,AUTHENTICATION_FAILED,1,37,28,9,0.7689,81172.38,17.9,47.0,19,4,education,new,0
merch_8,cust_687,4719.3,INR,emi,INSUFFICIENT_FUNDS,0,3,2,1,0.8199,2899.22,2.8,28.2,16,6,utility,regular,0
merch_7,cust_695,4744.64,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,10,5,5,0.5185,4416.22,9.6,24.5,16,2,education,new,1
merch_18,cust_704,4697.07,INR,upi,INSUFFICIENT_FUNDS,0,32,25,7,0.7798,124806.0,2.3,82.4,14,1,saas,new,1
merch_8,cust_249,913.09,INR,card,TRANSIENT_NETWORK_TIMEOUT,2,5,3,2,0.5846,11491.94,2.9,11.3,0,6,ecommerce,regular,1
merch_1,cust_235,467.8,INR,upi,AUTHENTICATION_FAILED,0,9,6,3,0.7076,27296.9,8.5,27.5,11,0,gaming,at_risk,0
merch_11,cust_83,1352.55,INR,netbanking,AUTHENTICATION_FAILED,3,26,16,10,0.6038,11475.34,3.6,68.0,22,2,saas,regular,1
merch_18,cust_93,3047.96,INR,wallet,AUTHENTICATION_FAILED,1,35,24,11,0.6936,48142.17,43.3,27.8,4,4,saas,new,0
merch_10,cust_885,1835.11,INR,upi,CARD_EXPIRED,0,5,3,2,0.6576,5015.4,1.9,44.3,9,2,utility,regular,0
merch_3,cust_394,1053.37,INR,card,AUTHENTICATION_FAILED,0,16,10,6,0.6153,44885.73,56.8,90.0,12,6,education,at_risk,0
merch_7,cust_824,128.89,INR,card,INSUFFICIENT_FUNDS,0,13,10,3,0.7517,47108.59,39.9,47.4,4,5,education,new,0
merch_16,cust_268,501.93,INR,emi,CARD_EXPIRED,0,30,27,3,0.885,65782.7,23.8,40.4,12,5,utility,regular,1
merch_16,cust_417,439.56,INR,upi,CARD_EXPIRED,0,11,8,3,0.7561,20848.26,12.0,40.1,20,6,gaming,regular,1
merch_20,cust_632,11033.7,INR,upi,AUTHENTICATION_FAILED,0,30,27,3,0.9127,133155.29,8.9,53.6,23,4,ecommerce,new,1
merch_17,cust_583,5330.8,INR,card,INVALID_ACCOUNT,0,49,35,14,0.7082,87431.37,18.2,59.1,20,5,ecommerce,new,0
merch_2,cust_529,508.38,INR,upi,RISK_REJECTED,1,21,15,6,0.7206,38936.0,1.7,54.9,10,5,gaming,at_risk,0
merch_1,cust_253,2253.7,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,0,4,4,0,0.9593,16914.16,11.5,71.0,0,3,utility,regular,1
merch_16,cust_957,3769.53,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,1,17,13,4,0.7787,54178.87,31.9,30.3,10,6,saas,regular,1
merch_12,cust_122,11407.68,INR,upi,INSUFFICIENT_FUNDS,0,33,18,15,0.5431,20383.2,12.9,32.5,2,3,education,regular,1
merch_5,cust_892,1146.52,INR,netbanking,RISK_REJECTED,0,31,25,6,0.7939,92351.68,5.3,41.5,10,5,saas,regular,0
merch_5,cust_10,1123.06,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,1,6,4,2,0.6158,13473.48,7.1,38.4,23,2,education,regular,1
merch_9,cust_799,2989.74,INR,wallet,AUTHENTICATION_FAILED,1,33,18,15,0.5408,70704.1,17.3,88.5,22,6,saas,regular,1
merch_9,cust_316,6866.45,INR,netbanking,CARD_EXPIRED,0,39,19,20,0.4794,56189.82,0.7,62.2,11,4,utility,regular,0
merch_3,cust_838,1197.92,INR,card,RISK_REJECTED,3,43,39,4,0.9136,192586.13,13.9,51.4,16,2,utility,regular,0
merch_19,cust_273,520.66,INR,upi,INSUFFICIENT_FUNDS,1,42,37,5,0.8897,125791.2,5.4,58.4,17,0,gaming,vip,0
merch_16,cust_306,1132.98,INR,wallet,INSUFFICIENT_FUNDS,1,50,36,14,0.728,80924.72,7.1,79.6,19,4,saas,new,1
merch_16,cust_805,2136.5,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,27,24,3,0.8828,93674.14,4.6,56.7,16,1,saas,regular,1
merch_3,cust_210,1611.75,INR,upi,RISK_REJECTED,0,25,16,9,0.6257,9032.1,31.0,45.7,8,2,gaming,regular,0
merch_20,cust_958,6961.85,INR,upi,INVALID_ACCOUNT,0,42,41,1,0.971,80686.71,24.0,46.1,18,6,gaming,regular,0
merch_1,cust_730,10073.12,INR,card,CARD_EXPIRED,0,19,12,7,0.6234,32008.17,26.7,73.5,14,3,utility,vip,0
merch_20,cust_753,1714.39,INR,upi,INVALID_ACCOUNT,0,2,2,0,0.9679,5050.89,7.4,52.6,9,3,utility,at_risk,0
merch_11,cust_886,6118.96,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,1,1,1,0,0.6972,1246.52,1.9,100.5,22,6,saas,regular,0
merch_17,cust_464,298.78,INR,card,INSUFFICIENT_FUNDS,0,14,11,3,0.7662,17445.56,14.8,41.9,13,5,utility,new,1
merch_8,cust_712,2873.7,INR,upi,TRANSIENT_NETWORK_TIMEOUT,2,44,30,14,0.6772,142687.7,15.5,53.6,14,3,utility,regular,1
merch_4,cust_728,6287.1,INR,upi,AUTHENTICATION_FAILED,0,15,10,5,0.6354,45240.2,7.6,43.2,9,1,saas,new,0
merch_6,cust_717,1948.25,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,22,20,2,0.9247,23968.25,1.0,80.4,1,6,gaming,regular,1
merch_8,cust_925,591.88,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,17,10,7,0.5742,22273.62,3.5,33.6,1,0,saas,regular,1
merch_20,cust_416,1219.7,INR,upi,CARD_EXPIRED,2,50,26,24,0.5252,34801.71,0.2,90.8,2,4,ecommerce,new,0
merch_3,cust_216,2419.82,INR,upi,AUTHENTICATION_FAILED,0,41,28,13,0.6828,110054.85,17.6,46.2,12,2,saas,regular,1
merch_16,cust_80,6541.39,INR,wallet,RISK_REJECTED,0,32,26,6,0.8091,40828.31,30.7,47.9,11,6,ecommerce,new,0
merch_3,cust_779,4882.45,INR,card,INSUFFICIENT_FUNDS,0,33,29,4,0.8775,25195.97,29.9,43.7,9,6,saas,regular,1
merch_18,cust_480,355.46,INR,card,TRANSIENT_NETWORK_TIMEOUT,3,1,0,1,0.4991,0.0,3.9,59.3,21,1,ecommerce,new,1
merch_14,cust_902,2815.02,INR,upi,INSUFFICIENT_FUNDS,1,41,18,23,0.4466,68574.92,3.2,25.6,10,3,ecommerce,at_risk,0
merch_18,cust_891,7254.64,INR,upi,INVALID_ACCOUNT,0,19,16,3,0.8513,64275.25,8.7,29.8,3,2,saas,at_risk,0
merch_2,cust_547,3062.25,INR,card,AUTHENTICATION_FAILED,0,38,28,10,0.7294,111806.9,3.2,40.8,15,1,utility,regular,1
merch_3,cust_801,285.0,INR,card,CARD_EXPIRED,0,50,14,36,0.2805,38795.88,1.9,109.2,21,3,education,regular,0
merch_16,cust_18,6113.0,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,35,24,11,0.6757,87252.09,2.7,12.7,14,1,utility,at_risk,1
merch_9,cust_165,8354.39,INR,upi,INSUFFICIENT_FUNDS,0,4,2,2,0.5529,6979.29,7.7,30.4,1,4,ecommerce,new,0
merch_4,cust_525,1775.39,INR,wallet,INVALID_ACCOUNT,2,11,8,3,0.7441,38864.94,8.5,26.3,14,1,saas,vip,0
merch_1,cust_202,1349.42,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,49,47,2,0.9584,26876.42,15.2,19.9,8,0,saas,regular,1
merch_4,cust_741,2793.44,INR,upi,INSUFFICIENT_FUNDS,0,3,2,1,0.5462,6455.88,46.9,110.8,3,5,saas,regular,1
merch_1,cust_346,14542.4,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,2,1,1,0.3302,787.31,33.9,64.4,9,6,saas,at_risk,0
merch_14,cust_366,6409.0,INR,netbanking,INSUFFICIENT_FUNDS,0,36,24,12,0.6628,104003.46,6.2,34.7,2,6,education,vip,1
merch_16,cust_977,5882.06,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,0,23,19,4,0.8446,28175.38,2.7,85.6,21,4,gaming,regular,1
merch_20,cust_448,801.13,INR,upi,AUTHENTICATION_FAILED,1,11,6,5,0.5567,10869.15,46.3,66.1,18,6,ecommerce,new,0
merch_8,cust_513,7943.8,INR,upi,RISK_REJECTED,0,35,32,3,0.9087,40337.55,15.1,81.5,3,1,education,at_risk,0
merch_7,cust_319,2891.33,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,29,23,6,0.776,71920.53,12.5,43.3,20,1,utility,new,1
merch_3,cust_217,8756.09,INR,upi,INSUFFICIENT_FUNDS,0,7,6,1,0.8176,25929.46,10.5,125.2,2,0,gaming,regular,1
merch_17,cust_34,3741.53,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,19,18,1,0.9386,37345.91,5.8,56.5,20,3,gaming,regular,1
merch_1,cust_871,6338.71,INR,upi,INSUFFICIENT_FUNDS,0,6,5,1,0.7621,3375.75,12.6,38.0,7,3,saas,at_risk,1
merch_16,cust_266,683.34,INR,upi,INSUFFICIENT_FUNDS,0,25,24,1,0.949,49701.3,7.8,28.8,12,4,education,new,1
merch_12,cust_640,4340.83,INR,netbanking,INSUFFICIENT_FUNDS,1,16,13,3,0.8214,58331.93,10.3,16.6,5,3,utility,new,1
merch_19,cust_724,1090.9,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,23,16,7,0.6961,52969.92,10.2,43.0,13,5,saas,new,1
merch_14,cust_775,697.53,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,0,11,10,1,0.917,28660.64,0.3,41.0,7,3,saas,regular,0
merch_6,cust_824,3036.46,INR,card,INSUFFICIENT_FUNDS,0,33,21,12,0.6436,24190.62,5.8,52.0,17,5,ecommerce,new,0
merch_6,cust_80,3281.08,INR,emi,INVALID_ACCOUNT,0,8,8,0,0.9825,24245.69,2.4,21.1,16,6,gaming,regular,0
merch_13,cust_677,2410.95,INR,emi,TRANSIENT_NETWORK_TIMEOUT,1,36,28,8,0.7655,55791.28,29.5,83.4,0,1,utility,regular,1
merch_19,cust_413,376.4,INR,upi,AUTHENTICATION_FAILED,0,50,49,1,0.9724,210972.61,11.8,25.6,15,2,gaming,new,1
merch_8,cust_252,1032.47,INR,upi,INSUFFICIENT_FUNDS,1,25,10,15,0.3963,25417.94,7.7,30.0,16,0,education,vip,1
merch_2,cust_12,989.64,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,1,35,28,7,0.8057,73076.66,15.0,51.2,23,6,ecommerce,regular,1
merch_1,cust_401,1367.55,INR,netbanking,INSUFFICIENT_FUNDS,0,13,10,3,0.8018,43479.18,3.1,18.0,14,0,saas,regular,1
merch_15,cust_816,3511.63,INR,wallet,AUTHENTICATION_FAILED,2,6,5,1,0.8255,15665.97,4.8,47.4,15,6,ecommerce,regular,1
merch_1,cust_724,2066.81,INR,card,INSUFFICIENT_FUNDS,2,35,31,4,0.8833,26819.29,4.3,67.6,10,4,saas,new,1
merch_5,cust_282,12139.45,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,46,43,3,0.9285,49378.65,12.9,14.3,12,5,ecommerce,new,1
merch_16,cust_112,105.9,INR,upi,CARD_EXPIRED,0,39,26,13,0.6595,111076.28,9.9,43.0,12,3,saas,vip,1
merch_19,cust_723,901.28,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,50,40,10,0.7941,147565.6,10.3,31.2,17,4,gaming,regular,1
merch_4,cust_378,3031.74,INR,netbanking,TRANSIENT_NETWORK_TIMEOUT,0,4,2,2,0.5783,6420.29,47.7,67.4,2,2,gaming,regular,1
merch_3,cust_751,7451.71,INR,emi,INSUFFICIENT_FUNDS,0,45,30,15,0.671,140634.67,2.6,33.6,4,3,gaming,vip,1
merch_17,cust_268,170.73,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,43,27,16,0.6315,107540.31,3.5,37.0,10,2,gaming,new,1
merch_17,cust_917,7577.86,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,42,19,23,0.4563,75980.4,12.0,82.7,14,3,ecommerce,regular,1
merch_12,cust_298,2527.3,INR,card,INSUFFICIENT_FUNDS,1,16,8,8,0.5054,35254.32,10.0,60.2,22,2,saas,new,0
merch_14,cust_317,5437.79,INR,upi,AUTHENTICATION_FAILED,0,11,9,2,0.8036,28308.01,8.4,122.7,5,4,gaming,regular,0
merch_6,cust_570,10441.94,INR,netbanking,INSUFFICIENT_FUNDS,0,24,14,10,0.5628,54391.33,8.2,77.9,4,4,ecommerce,regular,1
merch_3,cust_509,899.05,INR,card,AUTHENTICATION_FAILED,1,14,9,5,0.6209,6439.56,13.6,49.2,16,5,saas,vip,0
merch_9,cust_950,3152.8,INR,upi,CARD_EXPIRED,0,40,26,14,0.6561,94105.76,21.8,104.7,21,6,ecommerce,vip,1
merch_5,cust_546,7579.6,INR,upi,INVALID_ACCOUNT,0,8,6,2,0.7142,26490.05,6.7,41.0,19,5,gaming,new,0
merch_17,cust_775,6561.87,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,30,26,4,0.8621,122155.02,9.8,118.1,17,0,education,vip,1
merch_14,cust_365,2625.93,INR,upi,INSUFFICIENT_FUNDS,1,31,11,20,0.3508,12276.28,18.5,24.6,5,4,ecommerce,vip,1
merch_3,cust_547,10499.7,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,6,5,1,0.9013,24972.58,7.8,67.4,2,1,gaming,at_risk,1
merch_1,cust_271,4363.84,INR,upi,CARD_EXPIRED,0,24,11,13,0.4727,36979.53,3.7,60.6,14,1,utility,regular,0
merch_20,cust_961,2649.02,INR,card,CARD_EXPIRED,0,1,1,0,0.9968,1721.5,2.6,45.6,12,2,saas,vip,0
merch_1,cust_474,258.76,INR,card,TRANSIENT_NETWORK_TIMEOUT,3,38,21,17,0.5464,37430.62,1.0,68.4,11,3,gaming,at_risk,0
merch_3,cust_739,2388.27,INR,card,INSUFFICIENT_FUNDS,3,46,28,18,0.6108,105000.97,16.9,23.5,23,4,utility,vip,1
merch_18,cust_537,1968.03,INR,netbanking,CARD_EXPIRED,1,21,17,4,0.8325,30624.2,4.5,39.9,18,5,ecommerce,new,1
merch_10,cust_234,1324.73,INR,wallet,INSUFFICIENT_FUNDS,1,6,5,1,0.7893,11879.93,10.7,28.2,3,5,ecommerce,vip,1
merch_3,cust_59,10069.8,INR,netbanking,AUTHENTICATION_FAILED,1,15,11,4,0.7452,48008.1,14.4,52.9,8,5,utility,regular,1
merch_8,cust_251,9148.76,INR,upi,CARD_EXPIRED,0,32,20,12,0.626,37899.3,17.8,72.4,2,4,utility,regular,0
merch_14,cust_847,1489.93,INR,upi,CARD_EXPIRED,0,18,6,12,0.3563,27956.66,0.6,42.3,17,4,saas,regular,0
merch_18,cust_86,2052.98,INR,upi,INSUFFICIENT_FUNDS,1,47,37,10,0.7796,128122.34,4.5,94.7,12,2,ecommerce,regular,0
merch_15,cust_763,4927.59,INR,card,INVALID_ACCOUNT,0,32,25,7,0.7878,31082.17,4.6,128.4,22,4,utility,regular,0
merch_2,cust_390,6357.55,INR,netbanking,INSUFFICIENT_FUNDS,0,12,11,1,0.9161,17704.32,8.7,17.2,20,0,education,new,1
merch_10,cust_180,458.18,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,11,6,5,0.5796,13203.19,9.1,54.4,21,6,education,new,1
merch_2,cust_719,2412.17,INR,card,INSUFFICIENT_FUNDS,0,34,26,8,0.7639,118600.05,3.6,24.9,8,0,utility,regular,1
merch_17,cust_856,8657.52,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,2,2,0,0.9904,6086.82,2.7,48.5,10,6,saas,regular,1
merch_8,cust_149,3873.39,INR,card,INSUFFICIENT_FUNDS,0,44,28,16,0.6308,19718.3,25.4,29.6,0,1,ecommerce,regular,1
merch_1,cust_583,2790.49,INR,emi,CARD_EXPIRED,0,22,19,3,0.8556,67311.44,9.6,54.3,12,4,education,new,0
merch_9,cust_121,4481.02,INR,netbanking,RISK_REJECTED,0,21,18,3,0.8781,25133.23,2.2,107.7,23,4,utility,regular,0
merch_11,cust_765,3840.6,INR,netbanking,CARD_EXPIRED,1,6,3,3,0.5634,3272.54,8.8,28.6,18,3,utility,regular,1
merch_16,cust_605,10030.64,INR,card,TRANSIENT_NETWORK_TIMEOUT,1,6,3,3,0.4836,6387.88,23.6,40.8,10,6,gaming,regular,1
merch_7,cust_256,8581.87,INR,upi,INSUFFICIENT_FUNDS,0,12,12,0,0.9923,50143.8,5.4,40.7,0,0,utility,at_risk,1
merch_10,cust_766,1824.94,INR,upi,RISK_REJECTED,2,4,2,2,0.5169,9913.89,2.7,31.4,6,1,saas,regular,0
merch_3,cust_864,163.9,INR,upi,INVALID_ACCOUNT,0,7,6,1,0.8441,28655.65,20.1,66.2,14,2,education,regular,0
merch_18,cust_800,1465.68,INR,upi,RISK_REJECTED,1,12,9,3,0.7201,8648.32,0.4,57.9,22,1,gaming,regular,0
merch_13,cust_309,843.67,INR,emi,INSUFFICIENT_FUNDS,0,30,10,20,0.3429,26623.23,11.8,87.7,1,5,education,new,1
merch_7,cust_59,543.67,INR,upi,CARD_EXPIRED,0,9,6,3,0.6813,12461.25,17.4,30.2,4,2,education,new,0
merch_4,cust_69,7710.64,INR,upi,CARD_EXPIRED,1,7,6,1,0.8029,6602.33,8.7,38.0,7,5,saas,new,0
merch_13,cust_446,4381.73,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,48,36,12,0.7426,48122.52,0.4,18.0,0,5,utility,new,1
merch_20,cust_388,165.92,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,47,25,22,0.531,72862.16,25.5,51.3,16,1,saas,regular,1
merch_1,cust_86,8879.3,INR,wallet,CARD_EXPIRED,1,22,15,7,0.6908,23854.33,17.1,28.8,5,6,utility,regular,0
merch_8,cust_786,8215.99,INR,upi,INSUFFICIENT_FUNDS,0,27,15,12,0.569,24291.38,0.5,28.4,6,6,gaming,new,1
merch_14,cust_227,10492.57,INR,emi,TRANSIENT_NETWORK_TIMEOUT,1,35,19,16,0.5311,61821.53,8.2,71.8,21,2,saas,regular,0
merch_16,cust_593,6249.3,INR,upi,TRANSIENT_NETWORK_TIMEOUT,1,38,20,18,0.5304,24709.15,5.5,35.3,3,5,saas,regular,1
merch_14,cust_626,337.57,INR,emi,INSUFFICIENT_FUNDS,0,24,16,8,0.6709,36183.86,40.5,29.4,3,3,ecommerce,new,1
merch_12,cust_184,3462.38,INR,card,TRANSIENT_NETWORK_TIMEOUT,1,14,9,5,0.62,13663.51,8.9,68.3,14,5,saas,new,1
merch_19,cust_792,353.6,INR,card,TRANSIENT_NETWORK_TIMEOUT,1,40,33,7,0.8309,75937.95,1.8,25.1,10,4,ecommerce,at_risk,1
merch_15,cust_322,4423.79,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,36,28,8,0.7747,49255.72,0.0,40.9,0,4,utility,at_risk,1
merch_2,cust_909,817.94,INR,card,CARD_EXPIRED,1,13,11,2,0.8273,37017.1,11.0,23.7,0,6,utility,regular,0
merch_2,cust_318,9660.8,INR,card,TRANSIENT_NETWORK_TIMEOUT,1,37,28,9,0.7679,44866.03,4.6,24.6,6,6,utility,at_risk,1
merch_19,cust_566,9572.44,INR,upi,INSUFFICIENT_FUNDS,0,50,35,15,0.703,53994.85,5.2,91.4,13,4,ecommerce,vip,1
merch_17,cust_399,3210.11,INR,upi,INSUFFICIENT_FUNDS,1,11,8,3,0.6901,7658.72,25.9,50.3,6,2,utility,new,0
merch_20,cust_709,4939.69,INR,emi,AUTHENTICATION_FAILED,1,32,25,7,0.7863,26053.39,4.5,57.6,15,2,education,regular,1
merch_10,cust_899,6885.53,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,5,4,1,0.8851,16798.41,10.9,24.6,15,0,saas,regular,1
merch_6,cust_293,1775.14,INR,wallet,TRANSIENT_NETWORK_TIMEOUT,0,17,11,6,0.6624,42248.1,9.4,38.1,16,4,ecommerce,at_risk,0
merch_15,cust_293,3079.52,INR,card,TRANSIENT_NETWORK_TIMEOUT,3,2,2,0,0.9269,2179.88,5.3,40.9,19,3,utility,regular,1
merch_11,cust_485,727.65,INR,upi,INVALID_ACCOUNT,0,32,24,8,0.7435,91941.29,12.4,17.4,6,3,education,new,0
merch_5,cust_899,14866.72,INR,upi,AUTHENTICATION_FAILED,0,23,11,12,0.4584,27998.63,14.5,53.3,0,4,saas,regular,0
merch_1,cust_447,9327.73,INR,emi,TRANSIENT_NETWORK_TIMEOUT,1,5,2,3,0.4927,3934.4,4.4,69.7,9,4,saas,vip,0
merch_8,cust_803,2361.84,INR,card,CARD_EXPIRED,3,40,34,6,0.8584,91434.75,3.7,35.5,6,5,utility,regular,0
merch_12,cust_692,2870.81,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,38,27,11,0.7116,36916.36,5.1,57.4,5,0,education,regular,1
merch_12,cust_983,2058.78,INR,card,INSUFFICIENT_FUNDS,2,8,5,3,0.579,7256.13,4.9,46.6,2,2,ecommerce,regular,0
merch_5,cust_892,55.83,INR,upi,INSUFFICIENT_FUNDS,0,27,19,8,0.6866,54288.84,3.8,21.5,4,1,utility,regular,1
merch_7,cust_412,964.77,INR,netbanking,INSUFFICIENT_FUNDS,0,2,1,1,0.6237,3762.58,50.5,66.2,12,6,saas,new,1
merch_4,cust_508,425.18,INR,upi,AUTHENTICATION_FAILED,3,40,32,8,0.805,129701.12,6.1,28.8,16,5,saas,vip,0
merch_6,cust_734,1414.77,INR,upi,TRANSIENT_NETWORK_TIMEOUT,2,7,6,1,0.8091,28709.5,0.1,71.3,10,2,saas,regular,1
merch_13,cust_786,993.23,INR,upi,AUTHENTICATION_FAILED,0,40,32,8,0.8072,61403.74,16.1,60.2,22,0,utility,at_risk,0
merch_20,cust_890,5068.93,INR,upi,INSUFFICIENT_FUNDS,0,50,38,12,0.7531,87758.74,3.8,44.5,15,0,gaming,regular,1
merch_15,cust_244,2509.76,INR,card,TRANSIENT_NETWORK_TIMEOUT,0,22,10,12,0.4721,41486.23,7.2,22.7,10,5,gaming,regular,1
merch_3,cust_420,5993.83,INR,card,AUTHENTICATION_FAILED,0,7,6,1,0.8303,14869.46,17.4,28.4,8,1,gaming,new,0
merch_8,cust_929,3584.2,INR,netbanking,INVALID_ACCOUNT,0,47,7,40,0.1432,30885.0,9.2,58.2,6,4,education,new,0
merch_20,cust_960,3787.2,INR,card,INSUFFICIENT_FUNDS,0,9,5,4,0.5538,12181.46,17.5,84.4,16,6,utility,new,1
merch_16,cust_154,7363.09,INR,upi,INSUFFICIENT_FUNDS,0,46,29,17,0.6263,38509.17,38.6,24.7,19,6,saas,at_risk,1
merch_13,cust_816,6624.99,INR,card,AUTHENTICATION_FAILED,3,45,34,11,0.7657,41171.68,0.6,11.8,10,2,education,vip,0
merch_18,cust_424,278.86,INR,wallet,CARD_EXPIRED,0,35,15,20,0.4408,60713.07,1.3,21.0,4,5,gaming,at_risk,0
merch_10,cust_273,3072.52,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,38,28,10,0.7484,82130.62,6.6,33.1,5,1,ecommerce,at_risk,1
merch_19,cust_936,1915.09,INR,upi,INSUFFICIENT_FUNDS,0,24,20,4,0.8422,63494.63,2.0,56.1,1,4,education,new,0
merch_17,cust_647,3253.85,INR,card,AUTHENTICATION_FAILED,1,36,20,16,0.5612,62884.26,12.4,103.8,4,1,education,regular,0
merch_19,cust_825,6998.01,INR,upi,TRANSIENT_NETWORK_TIMEOUT,0,18,9,9,0.5022,26333.42,48.6,40.7,4,6,utility,new,1
